account,name,activeStake,softwareClient
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,"Zemnoi 👾",144636091090649,AgaveBam
1unarWPGGseFag2WfnoFv8o9P7vTPU8eHex9GinP3eY,"Luminal",143868197082336,JitoLabs
CLsFr1KZVbAyz16iFpwg2e4hiekR1unpwyxfNdjBMaoE,"Vault",143702944428111,AgaveBam
As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am,"Elysium 🧊 0% fee",143270193202690,AgaveBam
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,"GERSIA",142221845913745,AgaveBam
F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8,"Crypto Plant",141876043975674,Frankendancer
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,"GateOmega | SolCircl.app",141490861875053,AgaveBam
kom1oNHyyt84XLGVfi5Jo1qkVkU5xG1sBxPG19rWknE,"Komorebi",141021755364816,Frankendancer
HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,"Alien 👽 0% +Mev rewards",140525728816624,AgaveBam
VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7,"LightNode",139184846054217,AgaveBam
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,"GooseFX - 0% Fees",137947074819477,JitoLabs
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,"Lumos Maxima",136980770617393,AgaveBam
DnQBmTJyLbBMgJYQLJDqJz25AJModNkyexL5LdVRGnG4,"Tane",136841751356003,AgaveBam
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,"Latitude.sh",136676489817325,Rakurai
Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,"A Unicorn Julia",136353310983494,JitoLabs
DeXsDvvZzKhVux4YfDFE6p4acJLGzr8yKt5pSTjzZB8t,"LootGo",136274053753901,AgaveBam
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,"HAKUHODO KEY3",135915146685229,AgaveBam
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,"LEVMA - 0% fee",134937837564272,AgaveBam
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,"Dual Validator",134710755660264,AgaveBam
hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj,"Suzuko Stake",134128552543427,JitoLabs
MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,"WIZE Validator",133542803183256,AgaveBam
6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,"Sign Labs 🤟",133136769207006,JitoLabs
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,"Moonlet",132729280720736,AgaveBam
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,"Table Rock Jungle Lodge",132577568025581,JitoLabs
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,"xSTAKE | 0% fee",131952889966415,AgaveBam
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,"Project 0 Horizon",131596322671293,HarmonicAgave
FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,"Honeybee 🐝 +Jito",131284492175940,AgaveBam
4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,"Windfall",131057995606017,AgaveBam
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,"Bluestone 💙",130909458812865,AgaveBam
2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,"🍀PADDY - 💰JITO-BAM",130730014764347,AgaveBam
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,"Digital Energy",128622084420870,AgaveBam
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,"StakeThat +MEV",126378503013386,AgaveBam
bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,"The Library",126124512364476,AgaveBam
rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr,"RSSA validator",125689471759220,AgaveBam
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,"Coverlet+MEV | 0% ALL FEES ✅",125518983015145,AgaveBam
FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,"Vnode",125157384818325,JitoLabs
9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,"H2O Nodes 🔥💃",125139859354261,AgaveBam
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,"Solid State Nodes",124957410026449,AgaveBam
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,"Valid Blocks",124715492430183,AgaveBam
SscQkTYV2BFQYGGffAmTzvefrFrw6z9GNYiWHstVZ77,"dogo validator",124393098439624,AgaveBam
9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,"johndoe",123804509267550,AgaveBam
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,"maxfillipov",123447431426574,AgaveBam
HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh,"🧬 HelixNode 0% fee 🧬",122458063795343,JitoLabs
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,"South",121942043566159,AgaveBam
HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,"⭐StepByStep⭐ 0%Fee+Jito MEV",121645061035066,JitoLabs
SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,"Squads",121367034266837,AgaveBam
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,"SPACE HIGH VALIDATOR +MEV",119036619620173,AgaveBam
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,"Daiko",118387043149760,AgaveBam
9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,"Stake Shark",117735967975953,Agave
5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,"Splash",116749171772375,AgaveBam
Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k,"Rain Works💧MEV💧0% fees",115027590850278,JitoLabs
CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE,"WestSide 🖖",114669031010507,AgaveBam
dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,"Ded Monkes",114590963097510,JitoLabs
MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx,"MCF",114405428860507,AgaveBam
revtecFsGSRCdF29atQvchSXrjwBesA9vSisD4fyH5K,"RevTec | 100% Block Reward",113751935395557,AgaveBam
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,"[NODERS]",113619716762403,AgaveBam
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,"SolLana",113601052134389,AgaveBam
FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,"Lantern",113583876647070,JitoLabs
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,"MonkeDAO",113561393310121,AgaveBam
GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,"Gemini",113076336133713,JitoLabs
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,"nodtech",112507933176026,JitoLabs
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,"Vybe Validator",111216995597762,AgaveBam
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,"Fountainhead 🌱 Funding Dev WITH max APY",110631955857657,AgaveBam
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,"Stakely | 0% fee",109626747033256,AgaveBam
EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,"SOLrainDrops",109337353977348,AgaveBam
FLwV8tm3pL8pZj6d927VASzPrgW51Gf4nRJuTewrfega,"Velox Validator",108890777190527,JitoLabs
E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV,"Project Super",108416671978568,JitoLabs
LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,"LunaNova",106950478009956,AgaveBam
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,"Aurora Validator",106554001080874,AgaveBam
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,"OneLink Solutions",106347914555770,AgaveBam
NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,"Kisetsu Stake",106184654676553,AgaveBam
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,"Lifinity Protocol",106107132737945,AgaveBam
EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej,"Validator 1",105651431877420,AgaveBam
GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS,"HashKey Cloud",104275307149795,AgaveBam
HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB,"coyote.staking",104167101455947,AgaveBam
noMiSMNpN3iGeX3WdF5M2KQdFUQt2RYYpfJ4dN1Ni3k,"Nomis",103930732622985,JitoLabs
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,"",103702754257595,JitoLabs
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,"Chorus One Research",103538181018024,AgaveBam
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,"11ama Validator",103323158142781,Frankendancer
D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1,"Next Finance Tech",103245408128980,JitoLabs
9aCLnHrqaAkebz1eDZMDer9EFJxrJcRZG6CnnNbwK3dV,"BONK Community Validator - DFDV Powered",103182988420265,HarmonicAgave
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,"DarkTower",102888311756255,JitoLabs
AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,"NTT DOCOMO GLOBAL",101969512007702,AgaveBam
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,"AutoStake ⚡️ 0% fee",101958238909068,AgaveBam
SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh,"StakeWeight.net",101883627612506,Rakurai
14GtGcdikcK33tFBhedZ4rYTHcTpWveCxLXvR3Ydx9zS,"",101734544254115,AgaveBam
BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk,"BurnItUp.com 🔥",101443327337896,Rakurai
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,"Adrastea Validator",101420168937759,JitoLabs
sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB,"soltop.sh",101228062177749,JitoLabs
novaeuhY2JH2WHhc9KVTHDx2cyJZdXJC6faf4CtARZn,"Nova Consortium",101102662080667,JitoLabs
YE11a5nVJtUNqsojkphYuWc7StqBzbCeFH6BjhAAUEV,"Mellow Yellow",100377319826041,AgaveBam
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,"kuma🐻validator kumaSOL LST🚀🚀",100179276733018,AgaveBam
3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,"Staking kiwi validator",100124496383930,JitoLabs
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,"myhauz",98861893956716,Frankendancer
CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,"SolanaBull 🚀",98618386919058,AgaveBam
9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ,"Golden Tower Staking",98590658793981,Frankendancer Rev
4NwpynvugnHvyLzr5h9Y7mw44saGJXDNoBjm6wgMiYDr,"",98254079356429,JitoLabs
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,"Selex Validator",97747242417132,AgaveBam
5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,"Watatsumi Validator",96981600102653,AgaveBam
meshRrDTME9cL2FSQ9E56EncfkZ7vL8apwcCFsw3o6Y,"Mesh Validator",96903355229775,AgaveBam
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,"Solstice",95474230356416,JitoLabs
23U4mgK9DMCxsv2StC4y2qAptP25Xv5b2cybKCeJ1to3,"BONK - Powered by Jito",95174060304720,AgaveBam
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,"xLabs",95143660204067,JitoLabs
axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4,"Somos Validator",95010239958982,AgaveBam
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,"WinStake Labs",94925679839333,AgaveBam
7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB,"",94722242644279,AgaveBam
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,"Moutai Validator 🚀 Performant, Secure and NO Fees",93911758922403,JitoLabs
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,"",93258771553670,JitoLabs
eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK,"Eyenotion",92698969918205,JitoLabs
FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,"Solary | 0% +MEV",91310423534485,AgaveBam
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,"Moise",90608350523097,AgaveBam
ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,"🌸 SOLGirl MEV ⚡️👩‍💻",90206035075892,AgaveBam
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,"LuSOL +MEV",90172642474706,AgaveBam
h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch,"Validation Cloud",90163750663565,AgaveBam
Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,"",90020568769978,JitoLabs
DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,"Sec3",89963006438884,AgaveBam
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,"DeepStake",89255124263771,AgaveBam
49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,"StakeChain",88766421122455,AgaveBam
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,"",87888008922232,Frankendancer
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,"NastiK",87790022570285,JitoLabs
gojir4WnhS7VS1JdbnanJMzaMfr4UD7KeX1ixWAHEmw,"Gojira",87494619954857,AgaveBam
9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq,"",87111232472548,AgaveBam
ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,"Udder Chaos 🐄",87080143110917,AgaveBam
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,"",86384668424025,JitoLabs
5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW,"SteakStache",85846082450778,JitoLabs
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,"South African Community Validator",85502495610360,JitoLabs
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,"Anode ⚡️ Beta",84620599379805,AgaveBam
D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe,"",83836504146228,JitoLabs
4W3jdXyqhLCjzA3Liu8ZNjViwrc6N9YjSB7obbxfjcKE,"Glory to Ukraine",83709688016272,AgaveBam
32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,"",83370360332740,Frankendancer
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,"",83225615883125,JitoLabs
hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My,"Hayek",83197001761835,AgaveBam
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,"BrewlabsHQ",83172579117120,Rakurai
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,"NeNa 🌻",82764745663982,JitoLabs
BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY,"🪐 To The Stars 🪐",82741959609819,AgaveBam
DupN8puwoPdFo9EYm8AXemEn9cMsore1QmZzfPaxyUG4,"Buffalo Steve",82674648619167,AgaveBam
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,"SolX +Mev",81449320218911,AgaveBam
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,"3SDK",80534979985039,AgaveBam
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,"Gaxx Validator",80519254721212,AgaveBam
ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm,"ILY♡ Validator ➕ Firedancer🔥 ||neochibi culture X:@ILY_validator",80510884284394,AgaveBam
BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1,"Birdeye Plus",80465725419510,AgaveBam
nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D,"Node Integration",80090947369556,JitoLabs
b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF,"Blue Sky",80079044971292,AgaveBam
CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,"Shiro",79497055150071,AgaveBam
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,"Marco Polo 0% Fee +MEV",79422689600245,JitoLabs
AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,"crypto-jack-sparrow",79379123384600,AgaveBam
5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,"Amber",78848671742059,AgaveBam
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,"Hydex",78715079548475,JitoLabs
anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73,"Anza_New_Stake",78465023312350,AgaveBam
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,"livechanger",78180011304215,JitoLabs
CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,"DICS - Degen Infrastructure Core Services",78139094403098,AgaveBam
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,"Mythx",77800697024661,AgaveBam
NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,"T-STAKE Systems",77663639892193,AgaveBam
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,"Hubra",77514687308232,AgaveBam
EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f,"EAT TRIBE",77164032808705,AgaveBam
5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,"Solana Japan Validator🇯🇵",76790935430831,AgaveBam
3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS,"Banana Business (BB)",76474022577374,JitoLabs
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,"",76262351945779,JitoLabs
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,"EvasMainnet",76011099438012,AgaveBam
chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL,"Charity Soul",75723960465155,JitoLabs
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,"Dragon Trust Stake",75620361441704,AgaveBam
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,"The Chimpions",75513324735983,AgaveBam
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,"rossi-mainnet",75284168180455,AgaveBam
BaDhUB1eWfunwD21Tu3WywyYQ9wZx5hS9WXeHHNGZUPy,"",75000043211492,JitoLabs
CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP,"Citizen Node",74872469994286,AgaveBam
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,"Blossom",74486561457027,AgaveBam
mALL2W6DUgDDtcyurC9v5YTF2CMMeuRwPBkf6tEoG3y,"mallow",72877165965025,JitoLabs
CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN,"Sarmina",72085786004175,JitoLabs
omeg2wsojzB7tfyAxsFhp8npxHL8yxVnaf51poXCwSd,"OmegaNode Validator",71811199801932,AgaveBam
GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,"Nam-dok-mai 🤑 stake-earn-repeat",71711854073573,AgaveBam
6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,"",71158989247684,JitoLabs
wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo,"GUIDES",70824191345012,AgaveBam
2pCxbAfUEwuL2k9Fiz3xnronPqRnXsuz9XV76ddq2GEt,"",70817071010542,JitoLabs
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,"ABREU Foundation",70786714224785,JitoLabs
CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr,"Omakase",70508197699295,Frankendancer
HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE,"",70449535865949,JitoLabs
6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,"Ivy Oracle",70392169337387,JitoLabs
8dz6mnkZC5eavdkyvFAEGSvXdV8vDYtWmtYtj9GcESUG,"BullMooseSystems",70168207595635,HarmonicAgave
LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,"Litx - 0% Commission",69623255366462,AgaveBam
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,"Stake.Cake",69360561710372,AgaveBam
HLyBoQdXsCcCCXgPMcT6QN64V9zEe43zi4BDoYCramJ3,"CatScope Community Validator",69096441255685,HarmonicAgave
DURt7rLam3Dhm98nzV9gdbvc5BucoAQYE5HgCgGyYEbi,"Official DogWifValidator - DFDV Powered",68963469961674,HarmonicAgave
huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553,"Huisky Staking | sol to",68920353628052,Frankendancer Rev
jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA,"Janitor",68820418464400,AgaveBam
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,"Nodance 💃 00",68405075109751,AgaveBam
BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU,"Black Sea Gold",67943677189761,AgaveBam
BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,"Solarius☀️",67937311175821,AgaveBam
BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,"Kairos Research X Firstset",67561862730154,AgaveBam
HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,"Solya",67318986327868,JitoLabs
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,"Ponke Validator",66699323033439,AgaveBam
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,"Stand With Ukraine",66556771369229,AgaveBam
FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,"Nodz",66291726931575,AgaveBam
EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,"Bernardo Beacon",66106564448672,AgaveBam
simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb,"Simpdigit",65907569080293,Harmonic
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,"",65770217363747,JitoLabs
odcvDWH5wHVKz9XtmGGxTj5ZsmawTjCCty3nyBKDGzS,"Odyssey",65666375328710,JitoLabs
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,"NeuralNode",65644121183292,AgaveBam
D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e,"Mice Stakin'",64869469350563,AgaveBam
nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,"Epoch.Day",64858740874216,JitoLabs
